SWV ITM Data Console - ITM Port: 0
C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -4145, Y = -917, Z = 14036
Gyro Offsets: X = -466, Y = 163, Z = -193
ax, ay, az, gx, gy, gz
0.3128, 0.0350, 0.1067, -26.7176, 16.5038, -51.9237
0.3004, -0.0275, 0.0378, -25.5878, 7.5725, -49.8244
0.3052, -0.0297, 0.0029, -28.8092, 3.6641, -56.2290
0.3177, -0.0893, -0.0063, -35.8397, 11.1298, -55.7863
0.3572, -0.0561, -0.0403, -25.9237, 25.2290, -35.8931
0.3704, -0.0905, 0.1199, -1.8473, 45.1832, -56.7634
0.3348, 0.0215, 0.0698, -23.4656, 32.9008, -40.3435
0.3182, -0.0536, 0.1077, -31.2061, 31.8626, -45.3969
0.3682, 0.2037, 0.1416, -10.4198, 24.6031, -29.6260
0.3206, 0.0731, 0.1506, -21.3435, 22.2290, -59.8626
0.2908, 0.1602, 0.1350, 22.9160, 40.7939, -42.2672
0.4478, -0.9995, 0.6304, 12.0840, 91.2977, -141.4351
0.2930, -0.2385, 0.1013, -17.1450, 94.6641, -46.1832
0.3414, 0.2230, -0.2185, 7.2672, 73.5802, 14.0992
0.4554, -0.1349, 0.0691, 8.9695, 5.2443, -1.0840
0.2545, -0.0473, -0.0642, 28.6947, 12.4427, 7.4733
0.2672, -0.1181, 0.0344, 21.6794, 16.4504, 23.5496
0.2300, -0.0761, 0.0161, 17.2214, 15.0534, 29.4504
0.2413, -0.0839, 0.0159, 6.2443, -0.8397, 52.2672
0.2718, -0.0261, 0.0598, 0.5878, -4.9237, 56.2366
0.2964, 0.0005, 0.0417, 4.3435, -6.8931, 45.6870
0.2598, -0.0788, 0.0151, -3.7176, -6.6489, 32.8168
0.2410, -0.0805, 0.0481, 34.8550, 30.9695, -39.4122
0.2520, -0.0121, -0.0994, -16.0305, 0.1069, -0.7710
0.2086, -0.0629, 0.0708, -24.2290, 3.1832, -10.9924
0.2139, -0.0248, 0.0513, -30.4962, 4.0076, -15.3511
0.2149, -0.0153, 0.0591, -15.9542, -0.2748, -9.7710
0.2142, -0.0229, 0.0488, -5.1221, -7.2672, -4.3206
0.2249, -0.0041, 0.0168, 4.6412, -12.9771, 9.3130
0.2027, -0.1020, 0.0129, -0.0992, -19.9618, 11.4275
0.1922, -0.1096, -0.0071, -14.9924, -9.1832, 8.5725
0.1729, -0.1230, -0.0237, -20.7328, 0.5267, -1.9771
0.1675, -0.0925, -0.0083, -17.7099, 6.6565, -14.5267
0.1922, -0.0683, -0.0237, -9.3053, 4.0153, -15.4656
0.2193, -0.0163, 0.0745, -3.9542, -2.9618, -15.9084
0.2542, 0.0010, 0.0396, 4.6336, -6.6641, -7.4962
0.2532, 0.0342, 0.1079, 34.4962, -6.6412, 6.1298
0.2213, -0.0207, 0.0657, 34.4504, -15.4427, 11.8092
0.2093, -0.0690, 0.0037, 11.1603, -3.8931, 4.1985
0.2247, -0.0397, 0.0122, 3.9542, -3.5802, -3.9084
0.2105, -0.0073, 0.0283, 13.2290, -10.9160, -19.7710
0.1050, -0.1386, -0.0002, 13.8702, 1.8550, -19.7099
0.1509, 0.0323, 0.1372, 14.7786, 19.3893, -12.8168
0.1902, 0.0215, 0.0945, 24.6947, 4.1908, -6.8550
0.1546, -0.0773, 0.0195, 30.4046, -5.9847, -1.1679
0.2103, 0.0823, -0.0449, 17.1298, -4.0076, -6.8244
0.5298, 0.2183, 0.0417, -9.2214, -19.8779, 5.3130
0.2344, 0.0948, 0.0586, -14.0153, 13.3969, -5.9771
0.2459, 0.0743, 0.1177, -3.2748, 1.1832, 0.4427
0.1780, 0.0193, 0.1584, 4.7634, 2.4885, -0.0611
0.1185, 0.0020, 0.1140, 13.2672, 3.8092, 7.0076
0.1002, 0.0010, 0.2180, 24.0687, -2.4427, 22.6718
0.0533, 0.0071, 0.2830, 31.3969, -0.7328, 23.4351
0.2012, 0.0728, 0.1084, 37.0458, -8.9618, 31.0305
0.2647, 0.0384, -0.0266, 35.8779, -6.3969, 29.7405
0.2706, 0.0115, -0.0474, 28.0000, -13.7863, 31.5114
0.2510, 0.0753, -0.0251, 8.8779, -4.8168, 25.5573
0.2208, 0.0355, 0.0549, -4.2443, -1.2901, 16.0076
0.1656, 0.0045, 0.1121, -4.8550, -8.2366, 7.8702
0.1146, -0.0139, 0.1272, -2.0382, -13.8168, 4.6183
0.1700, 0.0335, 0.0627, 2.1603, -13.6794, 3.2366
0.1724, 0.1983, 0.0598, 18.3435, 4.1527, 49.3511
0.4224, -0.2397, 0.0496, -1.6870, 7.1985, 25.0534
0.2808, 0.0640, 0.1255, -19.5267, -2.4427, -2.0382
0.2049, 0.2503, 0.1733, 8.2824, 4.9084, 27.1679
0.4246, -0.2551, 0.0044, -1.9847, 6.5954, 24.0153
0.2613, 0.1214, 0.0735, -19.3130, 5.8244, -0.4962
0.2037, 0.1446, -0.0723, 35.1832, 41.8397, 97.8473
0.3553, -0.2126, -0.0605, -43.6870, -5.3664, -42.1908
0.2530, 0.0889, 0.0137, -26.6641, 13.3740, -17.0687
0.5169, -0.3600, -0.0488, -32.1679, -3.9695, 6.3893
0.4268, 0.0643, 0.1038, -27.5344, -7.8550, -26.8397
0.3560, 0.0850, 0.0464, -20.6336, -16.7863, -2.0458
0.3192, -0.0234, -0.0146, -20.1298, -14.3511, 9.9466
0.2640, -0.0475, -0.0378, -23.0687, -9.5954, 3.0763
0.1873, -0.0378, 0.0647, -24.1527, -6.4427, 5.8550
0.1690, -0.0178, 0.1177, -22.4046, -11.1450, 19.4046
0.2508, -0.0080, 0.0657, -15.3130, -27.5420, 18.1985
0.2974, 0.2073, 0.0913, -3.9542, -23.5420, 53.2214
0.2213, 0.0159, 0.1292, 8.8779, -36.7328, 37.1832
0.2962, -0.0161, -0.1746, 11.3588, -54.5344, 45.0229
0.2122, 0.1192, 0.2275, 0.6260, -47.0458, 47.5878
0.2715, -0.0207, 0.0093, -1.1450, -43.1069, 28.0076
0.2725, -0.0688, -0.0146, -18.0153, -50.0687, 42.5725
0.2943, 0.0801, 0.0793, -13.4885, -44.0992, 27.3817
0.3973, 0.0455, -0.1150, -45.5496, -1.5115, 10.8015
0.2398, -0.0707, 0.0898, -80.6565, 27.1985, -6.4733
0.2496, -0.0468, 0.0564, -90.0611, 22.4580, -32.7863
0.2198, -0.0278, 0.0234, -91.1756, 32.1069, -33.3893
0.2801, -0.0344, 0.0090, -79.1908, 18.0458, -37.6336
0.2598, -0.0439, -0.0063, -63.4733, 3.5115, -31.4886
0.2628, -0.0781, 0.0144, -56.8702, -7.1756, -24.7634
0.2425, -0.0690, 0.0901, -39.0611, -20.4198, -12.9695
0.2120, -0.1113, 0.0813, -18.8015, -29.5573, -2.7710
0.1883, -0.1906, 0.0251, -27.8473, -34.2061, -12.9542
0.2047, -0.1601, 0.0168, -34.1221, -12.7481, -25.8168
0.2596, -0.1049, -0.0632, -43.7557, -8.7328, -12.7786
0.2838, -0.0573, -0.0393, -30.8550, -7.2824, -0.4122
0.2474, -0.1376, -0.0042, -10.7557, -10.9924, 6.9313
0.1634, -0.2272, -0.0054, -13.1069, -12.0382, 4.8779
0.1253, -0.2805, -0.0396, -30.1298, -1.3053, -6.2672
0.1646, -0.2170, -0.0344, -43.4198, 9.6336, -14.3588
0.2545, -0.1325, -0.0593, -47.5649, 17.2519, -11.7252
0.2784, -0.0939, -0.0564, -53.1679, 21.6489, -13.7557
0.2591, -0.1389, -0.0156, -61.7405, 26.6336, -16.9237
0.2186, -0.1679, -0.0132, -60.0076, 22.3359, -19.5191
0.1890, -0.1940, -0.0100, -52.8015, 17.3053, -23.9466
0.1810, -0.1303, 0.0261, -30.0992, 9.6412, -20.5954
0.1727, -0.1501, 0.0554, 0.2824, -5.2366, -4.9466
0.1744, -0.1760, 0.0671, 18.1145, -13.9618, 3.8397
0.1487, -0.2109, 0.0496, 17.9313, -11.7557, 3.0611
0.1470, -0.1916, 0.0718, 15.5573, -9.4122, -1.0611
0.1439, -0.1845, 0.1050, 19.8779, -8.3893, -0.8244
0.1348, -0.1896, 0.0989, 26.4427, -7.5725, 3.5802
0.1280, -0.2094, 0.0615, 29.4733, -7.5573, 2.1985
0.1085, -0.2463, 0.0276, 24.6565, -3.6107, 3.2748
0.1036, -0.2331, 0.0249, 12.6718, -1.3130, 6.4427
0.1002, -0.1994, 0.0625, 5.6412, -0.7405, 3.0229
0.1024, -0.1923, 0.0947, 1.1069, -6.6870, 0.5649
0.1068, -0.1574, 0.1113, 3.4580, -9.8168, 5.9771
0.1378, -0.1298, 0.1011, 12.8931, -12.0534, 16.6412
0.1641, -0.1179, 0.0906, 19.8397, -13.1527, 20.9618
0.1778, -0.1220, 0.0513, 28.3435, -15.1221, 28.3435
0.1253, -0.2255, 0.0261, 12.9084, -10.2595, 17.3282
0.1016, -0.2326, 0.0056, -3.8397, 0.8321, 5.6183
0.1209, -0.1786, 0.0398, -5.8015, 6.5573, 1.7405
0.1224, -0.1723, 0.0652, -6.1679, 8.2824, 1.4733
0.1241, -0.1916, 0.0667, -3.6031, 5.6870, 8.6947
0.1363, -0.1625, 0.0588, 7.4427, -0.7786, 19.5344
0.1583, -0.1411, 0.0549, 23.2595, -9.3664, 30.4351
0.1541, -0.1718, 0.0222, 31.6641, -12.0916, 37.4962
0.1324, -0.2460, -0.0071, 19.6260, -7.6718, 25.7557
0.0926, -0.2726, -0.0076, -8.5267, 5.8168, 7.3053
0.1048, -0.1916, 0.0073, -23.0153, 15.8321, -5.0840
0.1331, -0.1459, 0.0256, -24.2901, 18.6031, -10.9084
0.1517, -0.0971, 0.0396, -21.0916, 20.0534, -15.3588
0.1483, -0.1203, 0.0398, -15.6641, 16.9466, -16.8702
0.1299, -0.1577, 0.0266, -15.3664, 14.6870, -16.1908
0.1185, -0.1476, -0.0029, -12.6641, 13.3435, -16.1298
0.1282, -0.0920, 0.0503, 3.0840, 8.6107, -9.3282
0.1209, -0.1078, 0.0454, 18.0763, -0.5496, -2.8626
0.0623, -0.1747, 0.0007, 16.4656, -3.5191, -7.8397
0.0074, -0.2231, -0.0090, 0.8397, 6.1145, -16.6641
-0.0019, -0.1772, 0.0164, -8.6183, 15.6031, -27.4427
0.0169, -0.1450, 0.0688, 2.0458, 9.2214, -25.6336
0.0298, -0.1503, 0.0432, 14.8397, 3.6489, -13.2977
0.0545, -0.1633, 0.0505, 10.4046, 9.0305, -8.8626
0.0821, -0.1362, 0.0557, 2.3511, 16.9237, -8.2519
0.1214, -0.0886, 0.0596, 5.9237, 17.5420, -1.1069
0.1473, -0.0483, 0.0576, 16.8550, 16.5496, 10.9237
0.1893, -0.0654, 0.0483, 28.5802, 12.8321, 21.0458
0.1619, -0.1486, 0.0127, 16.4656, 18.8855, 7.0916
0.1448, -0.1591, -0.0200, 2.6947, 32.2977, 5.3664
0.1238, -0.1293, -0.0242, -7.3130, 40.2443, 11.8397
0.1763, -0.1169, 0.0225, -9.1145, 39.5191, -9.1450
0.2044, -0.0871, 0.0356, -1.7786, 35.3053, -8.4580
0.2567, -0.0534, 0.0532, 3.7405, 35.3511, -7.0916
0.2859, -0.0969, 0.0400, -2.9542, 35.6565, -10.3435
0.2886, -0.0859, 0.0305, -4.7176, 37.2214, -10.4733
0.2403, -0.1620, 0.0544, -3.1985, 36.0305, -18.3206
0.1680, -0.2094, 0.0488, -7.2519, 35.5496, -28.7786
0.1868, -0.2199, 0.0251, -10.9618, 33.9771, -46.4885
0.2154, -0.2184, -0.0308, -19.5420, 36.3817, -67.8779
0.2520, -0.1957, -0.0278, -15.4656, 40.7099, -72.0076
0.3052, -0.1213, 0.0051, -7.0000, 35.6718, -62.1450
0.3687, -0.0314, 0.0503, 4.9389, 24.8626, -35.2901
0.2847, -0.1818, 0.0366, 11.3206, 17.7481, -20.8855
0.2015, -0.2641, -0.0046, 5.2366, 20.6489, -23.6260
0.1961, -0.2670, 0.0164, 5.7786, 13.1145, -32.9618
0.1185, -0.2868, 0.0010, 1.6260, 15.6870, -34.4122
0.1251, -0.2787, 0.0317, 2.6260, 14.1221, -39.3130
0.1370, -0.2744, 0.0227, -3.1832, 19.5114, -39.1908
0.1863, -0.2397, 0.0437, -9.1527, 22.4580, -46.8244
0.2422, -0.2126, 0.0437, -15.2977, 19.7328, -49.3893
0.2623, -0.1982, 0.0391, -20.5649, 20.1679, -49.3511
0.2393, -0.1994, 0.0500, -21.4733, 20.1298, -45.7557
0.2003, -0.2177, 0.0374, -16.5802, 20.0229, -38.3130
0.1536, -0.2656, -0.0164, -17.7252, 24.4580, -37.2901
0.1556, -0.2658, -0.0376, -20.3206, 29.2595, -38.5496
0.1749, -0.2460, -0.0264, -13.0992, 25.6031, -36.4885
0.2051, -0.2495, -0.0171, -6.6641, 19.6718, -30.1374
0.2610, -0.2370, -0.0254, -0.0534, 14.2595, -21.9389
0.2828, -0.2253, -0.0498, 3.5115, 9.7099, -15.2443
0.2798, -0.2629, -0.0654, -1.7634, 12.9466, -12.6412
0.2298, -0.2905, -0.0793, -9.5420, 22.8473, -16.2214
0.1873, -0.3046, -0.0703, -12.4656, 26.2366, -19.1679
0.1392, -0.3076, 0.0049, -14.0458, 25.8168, -24.1450
0.1556, -0.2880, 0.0471, -11.5878, 22.4427, -24.3969
0.1937, -0.2756, 0.0608, -4.4275, 13.7252, -24.6107
0.2122, -0.2617, 0.0764, -3.5649, 7.4351, -15.3893
0.1995, -0.2927, 0.0251, -7.4885, 8.3511, -10.7176
0.1556, -0.3029, 0.0103, -4.3130, 9.7634, -12.4733
0.1404, -0.3120, 0.0115, 1.6107, 8.9771, -13.4962
0.1448, -0.3032, 0.0186, 2.6489, 9.0992, -14.1374
0.1480, -0.3029, 0.0366, 3.7328, 9.4351, -14.1450
0.1475, -0.2927, 0.0466, 2.1450, 8.0458, -15.0076
0.1624, -0.3005, 0.0308, -2.8626, 6.1679, -11.5420
0.1697, -0.2878, 0.0164, -10.6489, 10.5344, -7.9313
0.1739, -0.2812, 0.0110, -12.5573, 10.6794, -3.5496
0.1839, -0.2946, 0.0166, -8.1298, 7.8931, -3.9313
0.1900, -0.3046, 0.0095, -7.5420, 7.3969, -3.3206
0.2003, -0.2995, -0.0266, -7.2901, 9.0229, -1.9924
0.1995, -0.3061, -0.0366, -7.3588, 7.2901, -1.9542
0.1895, -0.3161, -0.0249, -7.9924, 8.1756, -0.6260
0.1800, -0.3151, -0.0127, -6.0153, 6.3664, -1.3969
0.1859, -0.3110, -0.0256, -5.6565, 1.6260, 0.8092
0.1983, -0.3093, -0.0491, -4.7405, -1.2824, 6.7710
0.2139, -0.2914, -0.0339, -2.8168, -2.6489, 6.6565
0.2234, -0.2990, -0.0249, -2.3969, -5.6412, 9.3893
0.2130, -0.3056, -0.0098, -4.1985, -7.7252, 14.1679
0.2090, -0.3141, -0.0081, -4.5038, -7.7023, 16.4427
0.1978, -0.3207, -0.0198, -4.5954, -6.6947, 16.6412
0.1922, -0.3027, 0.0015, -0.7710, -6.6718, 17.5802
0.1768, -0.3129, 0.0310, 6.4580, -8.0763, 18.3511
0.1629, -0.2895, 0.0085, 8.9160, -14.0076, 18.8321
0.1761, -0.3239, 0.0273, 13.1145, -16.6260, 24.7176
0.1805, -0.3166, 0.0295, 13.8702, -15.8244, 24.5725
0.1817, -0.3129, 0.0276, 13.3282, -14.4122, 28.4504
0.2032, -0.2941, 0.0088, 15.5191, -13.6412, 30.3588
0.1932, -0.3183, -0.0105, 15.7099, -14.8855, 32.4427
0.1942, -0.3185, -0.0078, 5.9160, -13.8244, 30.4046
0.1934, -0.3185, -0.0037, 3.2061, -13.8473, 28.4351
0.2047, -0.2949, -0.0176, 3.1145, -14.1145, 28.7099
0.1995, -0.2734, -0.0022, 5.1374, -16.8244, 29.2748
0.1893, -0.2780, 0.0208, 8.1069, -19.1756, 30.2214
0.1783, -0.2839, -0.0010, 1.4962, -21.8550, 34.3282
0.1663, -0.3139, 0.0076, -6.1679, -21.7557, 33.6489
0.1646, -0.3293, 0.0022, -8.3511, -25.6260, 30.5114
0.1639, -0.3427, 0.0117, -12.0229, -31.8397, 27.4046
0.1954, -0.3102, 0.0046, -15.1374, -35.8015, 33.5802
0.2481, -0.2714, -0.0381, -16.7252, -38.9847, 39.7481
0.2789, -0.2492, -0.0623, -23.0000, -31.0076, 40.3817
0.2505, -0.2248, -0.0596, -22.1756, -21.9618, 37.6260
0.1666, -0.2690, -0.0518, -22.0153, -12.0992, 36.7634
0.1085, -0.2827, -0.0098, -22.6031, -9.0992, 30.6183
0.0613, -0.2973, 0.0413, -20.1221, -13.0153, 30.4427
0.0391, -0.3044, 0.0669, -15.6718, -20.5038, 33.9924
0.0306, -0.3327, 0.0444, -10.6336, -30.6489, 35.5191
0.0579, -0.3307, 0.0125, -9.3664, -35.6565, 35.9237
0.1216, -0.2910, -0.0500, -10.1832, -38.9084, 39.7786
0.1536, -0.2980, -0.0649, -12.7405, -30.5496, 37.4122
0.1451, -0.2961, -0.0396, -14.0534, -20.7176, 34.3664
0.1114, -0.2504, 0.0022, -12.5420, -17.1679, 29.1145
0.0926, -0.3378, 0.0269, -15.5878, -13.6870, 29.4198
0.1126, -0.3012, 0.0752, -2.5191, -23.0382, 28.3282
0.1478, -0.2770, 0.0742, 10.3969, -30.7634, 27.3130
0.1932, -0.2424, 0.0459, 26.6641, -33.4427, 25.0153
0.2156, -0.2416, -0.0139, 35.4809, -33.3206, 18.6870
0.2073, -0.2585, -0.0330, 24.8092, -15.6260, 17.5802
0.2139, -0.2309, -0.0237, 16.4198, 3.5573, 10.7786
0.1932, -0.2289, -0.0005, 14.6794, 11.3359, 9.3969
0.1636, -0.2470, 0.0095, 8.1069, 11.7863, 2.3664
0.1451, -0.2397, -0.0049, -6.5954, 5.6412, 2.6412
0.1612, -0.2184, -0.0078, -11.3282, -2.9237, 9.0305
0.1729, -0.2018, -0.0007, -15.5878, -10.6794, 19.7405
0.1824, -0.1870, -0.0486, -15.3817, -11.9389, 26.3282
0.1902, -0.1972, -0.0754, -15.2824, -12.1908, 30.5496
0.1456, -0.2324, -0.0862, -22.9313, -4.0076, 27.1145
0.1422, -0.1901, -0.0674, -25.7099, 2.4733, 20.4122
0.1524, -0.1574, -0.0088, -19.0000, -1.2901, 19.9237
0.1478, -0.1635, 0.0046, -11.8473, -5.8015, 24.5573
0.1312, -0.1630, 0.0281, -3.6718, -9.3893, 27.4962
0.0823, -0.1840, 0.0420, 1.7176, -11.1527, 28.1756
0.0389, -0.2153, 0.0400, 3.1450, -10.0763, 27.2443
0.0296, -0.2079, 0.0244, 7.9313, -12.2366, 26.4122
0.0379, -0.2089, 0.0176, 11.4962, -11.8244, 22.6794
0.0596, -0.2021, 0.0056, 10.2366, -7.5115, 22.8931
0.0714, -0.2043, -0.0286, 9.7328, -2.3130, 22.6870
0.0687, -0.2121, -0.0334, 4.5496, 5.7710, 18.2748
0.0616, -0.2131, -0.0325, 2.5954, 9.5802, 12.0534
0.0535, -0.1821, -0.0393, 10.1985, 4.6718, 10.1069
0.0550, -0.1840, -0.0354, 19.9618, -2.8626, 10.2595
0.0355, -0.2045, -0.0847, 22.5649, -1.6031, 4.8550
0.0316, -0.1989, -0.0432, 22.0382, 3.9389, 1.5496
0.0159, -0.2016, -0.0164, 12.1679, 7.3588, -0.2824
0.0237, -0.1904, 0.0125, 7.0992, 8.9313, -0.2595
0.0267, -0.1953, 0.0186, 3.8626, 7.0687, -3.1374
0.0381, -0.1786, 0.0020, -4.6183, 4.7252, -4.7481
0.0775, -0.1606, -0.0020, -3.7328, 3.1832, -2.2366
0.0887, -0.1384, 0.0098, -1.5496, 0.6412, 0.2519
0.0794, -0.1525, 0.0479, 5.8168, -4.0763, 6.1069
0.0469, -0.1728, 0.0271, 9.4580, -6.5344, 8.5420
0.0457, -0.1974, 0.0161, 9.8397, -5.3893, 7.6718
0.0284, -0.2077, 0.0090, 4.8931, -0.3893, 2.9618
0.0262, -0.1970, -0.0012, 4.6947, 0.2977, 1.6870
0.0298, -0.1918, 0.0239, 8.0916, -4.5573, 3.8702
0.0191, -0.2141, 0.0103, 8.1985, -5.7786, 2.9695
0.0235, -0.2040, 0.0071, 5.3435, -3.3969, 1.0305
0.0403, -0.1708, 0.0095, 7.1756, -2.5954, 2.0840
0.0386, -0.1782, 0.0486, 11.8779, -7.4962, 6.5954
0.0027, -0.2150, 0.0049, 9.9084, -8.9313, 5.0992
-0.0048, -0.2426, -0.0110, 3.1374, -3.2366, -0.3740
0.0152, -0.2101, 0.0271, 1.0992, -1.3206, -3.3053
0.0130, -0.2175, 0.0068, 5.0687, -5.0382, -1.3588
0.0067, -0.2180, 0.0044, 4.9160, -5.0382, -3.2290
0.0003, -0.2167, 0.0320, 3.3511, -5.5802, -4.4885
0.0049, -0.1911, 0.0403, 4.0000, -7.1603, -2.9237
0.0062, -0.1918, 0.0193, 1.4580, -6.1221, -3.0916
-0.0104, -0.1999, 0.0227, -5.4885, -2.6489, -6.5725
-0.0263, -0.2026, 0.0193, -8.7328, -3.2366, -8.2137
-0.0400, -0.1821, 0.0283, -10.3664, -4.5115, -9.9771
-0.0368, -0.1682, 0.0442, -6.2214, -9.6260, -8.8168
-0.0568, -0.1801, 0.0359, -3.1221, -13.9618, -7.9008
-0.0502, -0.1581, 0.0117, -0.4198, -16.3740, -6.5420
-0.0417, -0.1635, 0.0085, 9.0000, -21.0840, -3.7634
-0.0414, -0.1616, 0.0259, 15.3511, -23.3282, -1.7557
-0.0109, -0.1323, 0.0435, 23.6565, -25.2214, 2.7939
0.0062, -0.1061, 0.0635, 33.7481, -31.4427, 13.7176
0.0313, -0.1247, 0.0618, 38.1221, -35.8855, 21.6031
0.0643, -0.1152, 0.0229, 33.4504, -34.1527, 25.3511
0.0601, -0.0969, 0.0391, 27.9389, -26.0229, 21.9466
0.0430, -0.0983, 0.0413, 27.4198, -19.2901, 15.0611
-0.0156, -0.1916, 0.0156, 15.1756, -7.6336, -0.7863
-0.0451, -0.1918, 0.0105, -0.2061, 5.0305, -16.5802
-0.0207, -0.1870, 0.0049, -8.5496, 13.7252, -27.3969
0.0037, -0.1909, 0.0081, -18.5725, 23.4504, -32.6107
0.0469, -0.1179, 0.0215, -28.5649, 33.9008, -32.5573
0.1248, -0.0583, 0.0576, -35.3588, 43.0840, -30.9160
0.1590, -0.0263, 0.0474, -19.9237, 41.2595, -20.5267
0.1756, -0.0261, 0.0593, 1.4580, 37.6107, -8.1603
0.1854, -0.0200, 0.0254, 17.5802, 34.2366, 6.9771
0.1771, -0.0427, 0.0225, 28.0611, 40.7634, 8.2366
0.1724, -0.0939, 0.0527, 36.1908, 45.5496, 9.6641
0.1680, -0.1511, 0.0146, 33.0458, 39.3817, -2.4809
0.1463, -0.1743, 0.0027, 24.4886, 48.2290, -4.8473
0.1732, -0.1647, -0.0061, 11.2366, 61.1450, -8.1679
0.1939, -0.1408, 0.0315, 4.0534, 61.7710, -8.6107
0.1888, -0.1284, 0.0525, 0.5038, 62.4962, -17.0153
0.1590, -0.0981, 0.0706, 1.6412, 57.5038, -25.0229
0.1512, -0.0776, 0.0579, 18.2137, 47.9771, -21.9847
0.1126, -0.1108, 0.0164, 33.8321, 44.8473, -18.0992
0.0504, -0.1987, -0.0088, 34.2061, 49.9313, -18.4351
0.0313, -0.2309, -0.0037, 23.6947, 55.9466, -30.3817
0.0467, -0.1835, -0.0188, 14.2443, 48.8855, -38.2443
0.0723, -0.1530, -0.0022, 16.1145, 42.0305, -38.0153
0.1077, -0.1916, 0.0081, 10.1908, 40.8931, -36.1298
0.0972, -0.1660, 0.0342, -3.8015, 31.8473, -43.1985
0.1050, -0.1005, -0.0007, 2.8321, 32.8931, -35.2443
0.1170, -0.1010, -0.0022, 11.8931, 38.4351, -17.3435
0.1307, -0.0805, -0.0071, 31.5344, 32.5725, -5.0076
0.1116, -0.1547, -0.0366, 38.1145, 29.0916, -0.1374
0.0828, -0.1918, -0.0657, 30.6260, 31.2748, -6.3817
0.0626, -0.1750, -0.0613, 22.4122, 24.4504, -16.2595
0.0223, -0.1916, -0.0657, 18.2290, 23.1908, -19.2977
0.0335, -0.2180, -0.0662, 7.3053, 24.3588, -30.0916
0.0513, -0.1494, -0.0815, -1.0534, 28.0840, -33.7252
0.0718, -0.1418, -0.0703, -2.8855, 34.0076, -35.8931
0.0594, -0.1000, -0.0376, 0.3664, 32.8855, -30.9466
0.0462, -0.1120, -0.0068, 2.0229, 29.7023, -24.9237
0.0125, -0.1225, 0.0059, 2.8397, 25.5954, -23.8550
-0.0246, -0.1384, -0.0002, 4.4122, 20.3740, -20.6031
-0.0131, -0.1452, -0.0276, 5.4504, 13.0840, -21.8702
-0.0251, -0.1469, -0.0576, 9.4122, 5.4580, -15.9847
-0.0107, -0.1518, -0.0652, 10.7099, 1.4656, -16.4046
0.0247, -0.1276, -0.0522, 15.4275, -0.8855, -18.3588
0.0596, -0.1325, -0.0645, 23.5649, -2.7557, -15.8779
0.0696, -0.1669, -0.0505, 25.4122, -3.9008, -19.8550
0.0709, -0.1513, -0.0454, 23.2595, 1.7481, -24.3893
0.0413, -0.1660, -0.0215, 18.8550, 3.0840, -30.5954
0.0106, -0.1315, 0.0308, 16.5802, 5.7863, -24.5114
0.0062, -0.1467, 0.0378, 15.6107, -0.1374, -22.1832
-0.0139, -0.1628, 0.0505, 14.6565, 3.3282, -22.9160
0.0054, -0.1733, 0.0247, 13.0840, 5.9924, -26.9771
0.0460, -0.1645, -0.0051, 11.7176, 8.6260, -29.1908
0.0679, -0.1423, 0.0249, 13.4427, 11.3206, -33.5267
0.0855, -0.1254, 0.0283, 16.6183, 7.7786, -26.2824
0.0677, -0.1213, 0.0474, 18.2443, 5.5649, -16.9466
0.0621, -0.1364, 0.0483, 20.3817, 0.0153, -9.3206
0.0379, -0.1620, 0.0530, 20.0076, -1.6489, -10.6183
0.0164, -0.1591, 0.0396, 17.3435, 1.2061, -13.6489
0.0247, -0.1669, 0.0291, 15.9618, 2.6870, -12.1069
0.0330, -0.1667, 0.0015, 10.6107, 4.7634, -13.8473
0.0799, -0.1672, 0.0181, 7.0305, 4.2748, -14.7405
0.1016, -0.1518, 0.0146, 4.6336, 2.0534, -11.9160
0.0953, -0.1506, 0.0210, 3.9924, 2.7023, -5.9542
0.0777, -0.1540, 0.0337, 5.5038, -1.2443, -2.0382
0.0652, -0.1564, 0.0107, 6.1756, -2.8855, 0.6565
0.0418, -0.1699, 0.0220, 7.5649, -4.5191, 1.2137
0.0411, -0.1638, 0.0215, 6.0382, -4.0992, 2.3740
0.0557, -0.1686, -0.0051, 1.6183, -2.7939, 4.0000
0.0767, -0.1403, 0.0002, 0.4351, -1.0916, 5.9771
0.0916, -0.1230, 0.0042, 1.9618, -2.2672, 9.6489
0.0787, -0.1274, 0.0210, 4.5115, -7.0153, 14.9542
0.0518, -0.1430, 0.0146, 5.8015, -10.5954, 19.4580
0.0555, -0.1513, 0.0283, 4.8779, -14.3511, 20.8550
0.0655, -0.1352, 0.0366, 7.3282, -20.4504, 19.4504
0.0738, -0.1552, 0.0505, 8.7176, -23.6947, 19.4275
0.0850, -0.1684, 0.0334, 4.0916, -23.6870, 15.5115
0.1214, -0.1511, 0.0300, -0.7786, -23.7328, 13.2901
0.1563, -0.1349, 0.0354, -1.7176, -21.7023, 15.6641
0.1583, -0.1406, 0.0696, 0.1450, -27.6947, 15.3511
0.1736, -0.1376, 0.0669, 1.2672, -31.3969, 13.0687
0.2376, -0.1396, 0.0762, -2.4122, -34.1527, 12.1527
0.2545, -0.1027, 0.0425, -2.5573, -37.7405, 11.2443
0.2452, -0.1269, 0.0298, -12.1069, -33.8092, 1.6031
0.1839, -0.0917, 0.0356, -17.0153, -27.9237, -7.1145
