SWV ITM Data Console - ITM Port: 0
2C device is ready.
MPU6050 is ready!
Calibration Complete!
Accel Offsets: X = -5674, Y = 614, Z = 11746
Gyro Offsets: X = -726, Y = -452, Z = -158
ax, ay, az, gx, gy, gz
0.3724, -0.1896, 0.1844, -22.2290, 2.9542, -9.4504
0.3644, -0.1678, 0.1964, -25.0076, 9.4733, -2.3359
0.2990, -0.1493, 0.2213, -25.0076, 8.3435, 0.9924
0.3490, -0.1805, 0.3978, -21.7557, -2.3130, 4.1908
0.2565, -0.1412, 0.4706, -17.1145, -15.4504, 6.4504
0.2194, -0.1461, 0.5065, -12.0382, -15.8168, 7.8779
0.2452, -0.1654, 0.5077, -9.7328, 5.8244, 22.6107
0.2416, -0.1749, 0.3502, -8.4122, 27.8244, 15.9847
0.2894, -0.1652, 0.2745, -1.5954, 50.4733, 17.7176
0.3409, -0.1744, 0.1332, 4.9618, 66.6489, 12.3740
0.3961, -0.1510, 0.0702, 23.7634, 70.7634, 4.5802
0.4257, -0.1708, 0.0065, 30.0153, 70.0840, 3.3130
0.4296, -0.1698, -0.0009, 20.0611, 68.4198, -4.0382
0.3998, -0.0731, 0.1447, 26.4427, 59.2214, -2.9847
0.3500, -0.0529, 0.2386, 43.3511, 38.5649, 3.0305
0.2833, -0.1241, 0.3031, 38.6260, 28.6412, 10.2137
0.2643, -0.1620, 0.3087, 21.7786, 23.1145, 13.3969
0.2653, -0.1881, 0.2706, 19.8321, 10.9466, 16.9542
0.2665, -0.2242, 0.2201, 8.1527, 0.4885, 9.8702
0.2819, -0.2242, 0.1476, -10.4733, 7.8779, 3.3130
0.2943, -0.1910, 0.1405, -22.0153, 15.7252, -2.8473
0.2855, -0.1656, 0.1898, -30.2901, 20.2214, -11.6031
0.2357, -0.1713, 0.3024, -45.4504, 32.8092, -18.3969
0.1886, -0.1666, 0.4132, -64.1069, 51.8473, -13.6947
0.2045, -0.1527, 0.4769, -66.2748, 49.7252, -8.9771
0.2301, -0.1097, 0.5267, -43.6336, 19.4504, -3.2977
0.2106, -0.1022, 0.4728, -4.5878, -10.1985, 4.6412
0.2054, -0.1993, 0.3507, 14.9924, -23.2519, 11.2824
0.2294, -0.2677, 0.1718, 1.4580, -19.0611, 5.4656
0.2394, -0.2836, 0.1613, -23.4733, -7.3435, -13.2748
0.2142, -0.2770, 0.1954, -43.6565, -1.0611, -26.6489
0.2064, -0.2709, 0.2474, -49.3435, 0.8244, -30.8168
0.2062, -0.2611, 0.2809, -52.4046, 1.5802, -29.3664
0.2535, -0.2526, 0.2692, -54.1221, 1.0534, -25.8779
0.2369, -0.2064, 0.2203, -50.8321, -0.8092, -23.0687
0.2762, -0.1996, 0.1674, -40.5267, -0.6718, -16.2061
0.2831, -0.1925, 0.1190, -31.6565, 2.0916, -11.5725
0.2980, -0.2118, 0.1034, -26.7710, 6.6489, -9.4504
0.2904, -0.2384, 0.1237, -23.3359, 15.3893, -9.1450
0.2445, -0.2565, 0.1830, -22.9924, 20.4809, -11.8244
0.2306, -0.2291, 0.2990, -20.8473, 18.3206, -6.9542
0.2338, -0.2281, 0.3920, -7.9466, 8.1832, -0.7786
0.2477, -0.2623, 0.3485, 7.1374, -6.3511, 5.5802
0.2670, -0.2635, 0.2235, 9.1374, -16.4504, 2.4046
0.2965, -0.2675, 0.1334, 5.0305, -16.4504, 2.0229
0.3177, -0.2255, 0.0570, 3.3664, -9.0458, -3.4656
0.3260, -0.2325, 0.0619, -1.0840, -3.5802, -6.7405
0.3063, -0.2208, 0.1124, -0.0763, -3.5725, -10.7405
0.3009, -0.2484, 0.1471, 0.4427, -3.6183, -13.1985
0.2902, -0.2755, 0.1783, -9.3817, 0.0076, -16.8321
0.2928, -0.2701, 0.1835, -20.9160, 2.4962, -17.1985
0.3097, -0.2469, 0.2037, -23.2824, -2.5649, -14.0763
0.3087, -0.2281, 0.2001, -16.9084, -9.4427, -9.8931
0.3077, -0.2118, 0.2006, -2.2061, -19.0229, -5.9542
0.2797, -0.2350, 0.1688, 12.5038, -22.4886, -4.5649
0.2401, -0.2887, 0.1967, 17.1527, -14.9847, -4.2519
0.2157, -0.3424, 0.2609, 6.4580, -6.9695, -7.3206
0.2184, -0.3414, 0.3038, -7.8779, 4.0000, -7.6870
0.2550, -0.3087, 0.3422, -12.2443, 9.4504, -4.3206
0.2660, -0.2977, 0.3058, -3.1679, 8.2824, 0.4809
0.2914, -0.2821, 0.2137, 2.0687, 4.0000, 4.0687
0.3085, -0.2777, 0.1744, 9.5420, 5.9847, 5.0840
0.3024, -0.2533, 0.1322, 18.2290, 5.4351, 7.6870
0.3077, -0.2496, 0.1288, 24.9389, 4.1145, 9.5344
0.3099, -0.2753, 0.1332, 22.7252, 2.3893, 8.4580
0.3016, -0.2731, 0.1334, 13.7634, 3.7328, 5.4733
0.3292, -0.2535, 0.1466, 7.0305, 6.2443, 5.1679
0.3370, -0.2235, 0.1666, 8.5496, 2.9542, 4.7863
0.3312, -0.2284, 0.1837, 16.2672, 1.5115, 6.5802
0.3065, -0.2489, 0.1857, 18.1145, 1.4427, 7.9924
0.2992, -0.2394, 0.1715, 19.8931, 2.4580, 10.2748
0.2909, -0.2401, 0.1605, 23.9313, 1.4580, 11.8855
0.3026, -0.2511, 0.1935, 20.8931, 2.3588, 10.9466
0.2838, -0.2301, 0.2123, 20.3817, 3.7481, 9.8168
0.2816, -0.2428, 0.2245, 20.7939, 1.6565, 9.4427
0.2635, -0.2489, 0.2787, 26.2595, 0.2061, 7.6718
0.2635, -0.2423, 0.2928, 29.5954, -0.5344, 14.0076
0.2911, -0.2001, 0.3346, 41.3282, -3.2519, 19.3130
0.2885, -0.1964, 0.3463, 62.0153, -12.0840, 23.0382
0.2572, -0.2391, 0.3114, 79.6718, -14.0229, 28.4504
0.2750, -0.2579, 0.3048, 70.8321, -8.7023, 29.6794
0.2701, -0.2513, 0.2850, 54.6947, 3.0611, 21.0916
0.2728, -0.2579, 0.3324, 41.3282, 9.1527, 16.4351
0.2687, -0.2399, 0.3695, 35.0458, 10.0840, 12.5038
0.2562, -0.2096, 0.4625, 41.8092, 12.8015, 15.6641
0.2362, -0.1952, 0.5070, 55.6031, 7.2595, 25.3511
0.2379, -0.1578, 0.5677, 72.7252, -8.0763, 21.2290
0.2582, -0.1661, 0.5953, 67.3969, -15.0992, 19.5191
0.2448, -0.1901, 0.5157, 43.2672, -6.7328, 19.1145
0.2714, -0.1593, 0.4342, 24.0229, -1.9618, 20.1908
0.3121, -0.1605, 0.3785, 17.0992, 2.6489, 17.3893
0.3348, -0.1600, 0.3783, 10.3664, 1.1145, 11.7176
0.3395, -0.1578, 0.3893, -1.4580, 1.6947, 4.7252
0.3265, -0.1351, 0.3766, -18.6183, 8.6183, 4.4809
0.3490, -0.1093, 0.3734, -29.0076, 15.8244, 4.7481
0.3566, -0.1132, 0.3771, -35.1374, 14.1298, 7.8473
0.3441, -0.0844, 0.3849, -30.9084, -1.9084, 6.9313
0.3544, -0.0826, 0.4017, -16.3053, -15.9160, 10.3969
0.3597, -0.0736, 0.4288, -16.3893, -17.7405, 11.6107
0.3492, -0.0477, 0.4681, -19.0687, -25.3511, 5.5115
0.3348, -0.0382, 0.4642, -14.3511, -35.2748, 4.7023
0.3414, -0.0573, 0.4308, -14.3130, -36.5267, -0.0076
0.3751, -0.0685, 0.3741, -31.5420, -26.5191, 0.0916
0.3781, -0.0673, 0.3016, -45.7557, -20.0229, -3.6031
0.3749, -0.0648, 0.2948, -46.1069, -19.7481, -0.4122
0.3470, -0.1307, 0.2445, -43.4809, -17.7710, 4.4504
0.3531, -0.1644, 0.2032, -43.1756, -9.5038, -0.8321
0.3390, -0.1913, 0.1788, -39.2672, -4.9160, -9.5267
0.3478, -0.1522, 0.2296, -24.2290, -5.3817, -13.8626
0.3707, -0.1068, 0.2135, -2.0534, -5.8702, -12.8931
0.3949, -0.0961, 0.1820, 12.0153, -9.7634, -10.6718
0.4110, -0.1246, 0.1207, 7.1298, -8.5954, -11.7405
0.4232, -0.1515, 0.0834, -4.4122, -7.8321, -13.0611
0.4110, -0.1654, 0.0504, -5.8626, -13.9389, -10.9924
0.4193, -0.1749, 0.0219, -0.7634, -16.0458, -4.7939
0.4427, -0.1549, 0.0062, -5.1985, -13.3817, -4.0229
0.4464, -0.1322, 0.0333, -16.2901, -7.2824, -8.5267
0.4266, -0.1012, 0.0726, -18.8321, -3.0458, -18.5725
0.3944, -0.0724, 0.1110, -22.9084, -0.9695, -19.6336
0.3798, -0.0665, 0.1173, -17.5878, -5.6718, -20.0992
0.3673, -0.0636, 0.0665, 2.1069, -9.2748, -15.3206
0.3895, -0.0839, -0.0155, 22.9542, -14.6412, -19.8550
0.4386, -0.1271, -0.0409, 38.4962, -14.7481, -11.6336
0.4447, -0.1090, -0.0651, 44.2366, -8.2748, -4.2672
0.4598, -0.1149, -0.0731, 31.3817, -1.6718, 1.6565
0.4967, -0.0553, -0.0809, 22.5954, 6.5725, 7.8397
0.4882, -0.0424, -0.0499, 19.1069, 7.8855, 8.1832
0.4537, -0.0519, -0.0028, 8.4046, 3.7023, 3.6336
0.4088, -0.0748, 0.0013, -1.7557, 1.5649, -5.0611
0.4039, -0.0961, -0.0245, -10.1832, 0.4427, -10.3435
0.4083, -0.1180, -0.0804, -9.8244, -0.0916, -15.6412
0.4313, -0.1261, -0.1188, -6.3817, 0.2061, -19.8015
0.4484, -0.1215, -0.0941, -10.0229, 5.7710, -18.7328
0.4742, -0.0868, -0.0677, -10.5573, 12.3740, -10.1985
0.4581, -0.0673, -0.0485, -4.4198, 16.4656, 0.5115
0.4437, -0.0551, 0.0018, 6.3588, 13.0000, 9.6107
0.4135, -0.0626, 0.0328, 9.8168, 7.3588, 19.0611
0.3636, -0.1290, 0.0433, 2.3893, 4.8168, 21.3740
0.3593, -0.1715, 0.0177, -9.2443, 3.8473, 25.9542
0.3553, -0.2194, -0.0067, -25.7863, 4.8015, 21.2901
0.3873, -0.1854, 0.0026, -36.8397, 6.0305, 17.6107
0.4298, -0.1469, -0.0131, -36.1832, 8.1374, 19.8015
0.4559, -0.1390, -0.0172, -29.8626, 9.3282, 22.7328
0.4608, -0.1669, -0.0214, -24.7786, 8.5802, 25.0687
0.4567, -0.1547, 0.0214, -21.0992, 6.4809, 23.8855
0.4376, -0.1473, 0.0765, -22.1374, 0.9084, 25.5267
0.3990, -0.1844, 0.0988, -23.6794, 0.3206, 28.4962
0.3759, -0.2372, 0.0665, -27.2519, -0.1298, 21.8550
0.3722, -0.2792, 0.0453, -28.6641, 1.0916, 7.2137
0.3944, -0.2523, 0.0629, -24.7863, 1.9237, -1.6870
0.4169, -0.2125, 0.0692, -19.3817, 1.2519, 0.1069
0.4401, -0.1959, 0.0809, -12.0153, -0.7939, 3.3664
0.4249, -0.2216, 0.0797, -4.5344, -2.2290, 7.3664
0.4247, -0.2382, 0.0756, -0.0916, -1.8855, 11.8855
0.4164, -0.2579, 0.0807, 2.7710, -0.6565, 8.3511
0.4076, -0.2745, 0.0763, 4.6870, 0.7252, 5.7863
0.4005, -0.2926, 0.0626, 3.9313, 3.1145, 0.2901
0.4000, -0.2653, 0.0985, 4.0763, 6.1145, -4.1527
0.3798, -0.2303, 0.1407, 6.7099, 9.0229, -4.1603
0.3746, -0.2064, 0.1515, 11.5191, 10.7939, -3.0076
0.3771, -0.1947, 0.1342, 19.5114, 11.5115, -1.6947
0.3893, -0.2225, 0.0939, 23.3435, 12.4733, 1.5344
0.4049, -0.2369, 0.0607, 24.6947, 14.7863, 2.3511
0.4064, -0.2323, 0.0409, 27.2672, 14.8855, 2.3817
0.4088, -0.2401, 0.0385, 27.0229, 14.6260, 3.5191
0.4083, -0.2604, 0.0079, 21.7252, 13.8702, 3.2366
0.4113, -0.2491, 0.0123, 20.1298, 13.0992, 0.6794
0.3993, -0.2455, 0.0018, 18.2901, 11.6489, 0.9542
0.3917, -0.2279, -0.0143, 17.9084, 11.3740, 0.5267
0.4017, -0.1964, -0.0265, 21.8321, 10.5038, 1.3359
0.4034, -0.1644, -0.0072, 29.6412, 9.1985, 3.6260
0.4005, -0.1752, -0.0194, 31.7863, 9.7023, 5.7099
0.4034, -0.1779, -0.0131, 33.7099, 8.8168, 5.2901
0.4000, -0.1693, -0.0250, 34.5878, 5.5267, 5.9924
0.4073, -0.1605, -0.0460, 31.7481, 4.6947, 4.5267
0.4159, -0.1263, -0.0604, 31.4580, 4.3282, 2.3206
0.4310, -0.1007, -0.0453, 34.8397, 3.2061, 1.7176
0.4459, -0.0831, -0.0006, 35.4885, 1.0229, 1.7099
0.4601, -0.0956, 0.0248, 32.3359, -2.0382, 1.6412
0.4735, -0.1102, -0.0009, 26.4122, -0.8702, 2.9847
0.4857, -0.1171, -0.0140, 17.9771, 1.5267, 0.5496
0.4720, -0.1205, -0.0450, 10.8931, 6.7405, -6.2443
0.4752, -0.0844, -0.0035, 7.7481, 8.7023, -11.4962
0.4266, -0.0807, 0.0958, 0.7557, 12.4351, -15.4275
0.3776, -0.0487, 0.1554, -2.3511, 19.1756, -14.9160
0.3400, -0.0358, 0.2203, 2.4885, 19.6947, -18.0382
0.3480, -0.0377, 0.2430, 11.8168, 17.4122, -12.1756
0.3793, -0.0873, 0.2003, 16.9008, 13.3435, -4.3206
0.4161, -0.1173, 0.0912, 14.9695, 11.4580, -4.2824
0.4298, -0.1405, 0.0082, 5.1985, 13.1832, -13.8702
0.3944, -0.1945, -0.0155, -16.8397, 19.7634, -34.8473
0.3741, -0.1844, 0.0663, -36.1450, 29.1756, -61.6489
0.3287, -0.1993, 0.1779, -50.9924, 41.9237, -73.1069
0.3073, -0.1559, 0.2567, -62.0153, 49.4809, -82.6794
0.3480, -0.0822, 0.2638, -49.0763, 39.7176, -80.6565
0.4559, 0.0514, 0.2972, -25.2443, 6.8626, -51.9389
0.5135, 0.0763, 0.2272, 5.3969, -24.9771, -21.3588
0.4886, -0.0292, 0.1266, 23.0153, -45.4198, 8.3282
0.4161, -0.1591, -0.0175, 22.9084, -36.4351, 9.4351
0.3422, -0.2091, 0.0013, 17.8931, -11.8931, -2.3282
0.3219, -0.2128, 0.1178, 8.6489, 2.0305, -18.8855
0.3346, -0.1583, 0.2264, 13.7405, 13.3282, -32.4809
0.3995, -0.0934, 0.3375, 12.1221, 11.4809, -36.6336
0.4078, -0.0316, 0.3763, 1.5191, 5.1908, -37.3893
0.4086, 0.0184, 0.3524, 4.7405, -3.9924, -22.7023
0.4183, 0.0377, 0.2911, 28.8702, -12.0916, -7.1527
0.3759, -0.0238, 0.2811, 50.8550, -11.7252, 8.3282
0.3265, -0.0978, 0.2494, 66.0840, -7.9237, 15.5420
0.3068, -0.1686, 0.2311, 66.4122, -0.2443, 8.9924
0.3407, -0.1888, 0.2023, 52.9313, 11.2366, -0.3740
0.3890, -0.1534, 0.1744, 36.8092, 19.6336, -7.7023
0.4384, -0.0526, 0.1871, 33.0534, 19.0840, -13.3282
0.4442, -0.0033, 0.1722, 34.4122, 13.4198, -9.0687
0.4547, 0.0526, 0.2333, 47.6412, 18.1374, 4.4809
0.4015, -0.0135, 0.2924, 48.3053, 3.8321, 11.0992
0.3287, -0.0887, 0.3285, 42.4962, -6.0992, 14.1908
0.3033, -0.1234, 0.3024, 30.7328, 0.9313, 10.1069
0.3173, -0.0988, 0.2596, 24.6870, 4.2824, -1.6489
0.4032, -0.0616, 0.2675, 24.6260, -3.7023, -1.4504
0.4581, -0.0590, 0.2362, 10.2443, -16.3206, -9.4809
0.4691, 0.0343, 0.2445, 2.6183, -20.6031, -2.9084
0.4305, 0.0297, 0.2811, -10.5038, -18.8168, 7.4046
0.3529, -0.0480, 0.3307, -41.8779, -12.9466, 12.7939
0.3087, -0.0487, 0.3341, -54.9160, 0.1603, 20.6260
0.3055, -0.0446, 0.3031, -36.5878, 15.8702, 23.4580
0.3185, -0.0140, 0.2733, -7.8779, 7.8473, 19.0687
0.3866, 0.0084, 0.2030, 9.2824, 5.9618, 13.5878
0.4633, 0.0385, 0.1656, 30.2748, 1.8931, 9.9160
0.4928, 0.0245, 0.1888, 46.8244, -8.0611, 7.8779
0.5052, 0.0221, 0.2682, 50.3817, -16.0840, 7.8473
0.4637, -0.0314, 0.2643, 43.9084, -13.3130, 19.8931
0.4261, -0.0702, 0.2289, 30.9695, -0.6412, 18.2672
0.3976, -0.0736, 0.2316, 22.6718, 8.3206, 9.1298
0.3895, -0.0890, 0.3331, 17.9160, 24.1527, 7.4427
0.3441, -0.0765, 0.3866, 18.9847, 26.0687, 12.1374
0.3246, -0.0829, 0.3990, 15.3817, 23.8397, 6.7634
0.3588, -0.0895, 0.4283, 7.4656, 27.0534, 4.2977
0.3575, -0.0699, 0.3939, 2.6031, 18.6107, 2.0992
0.3964, -0.0231, 0.3912, 18.2672, 9.5344, 12.6412
0.3885, -0.0634, 0.3153, 16.7099, 15.5573, 18.3817
0.3602, -0.0746, 0.2040, 13.3893, 45.7252, 35.5267
0.3693, -0.1056, 0.1945, -14.7786, 64.3359, 30.7252
0.3773, -0.0370, 0.2177, -10.9542, 63.1985, 32.2824
0.3500, -0.0502, 0.2189, -3.5725, 64.1985, 30.9389
0.3295, -0.0736, 0.2462, -11.9466, 71.7863, 24.5954
0.3270, -0.0521, 0.2760, -25.0305, 79.6718, 19.0763
0.3243, -0.0531, 0.3075, -42.2214, 82.2595, 16.6336
0.3031, 0.0016, 0.3531, -64.4046, 98.7023, 27.7863
0.2823, -0.0302, 0.3270, -66.5038, 109.7557, 53.7939
0.3241, -0.0419, 0.3253, -53.9771, 104.1298, 61.0076
0.3234, 0.0131, 0.3304, -4.6489, 24.1298, 35.6718
0.2826, -0.0138, 0.2726, 58.8092, -35.4198, 30.3893
0.2579, -0.0548, 0.2335, 61.1679, -25.0534, 24.0000
0.2845, -0.0465, 0.2023, 34.2061, -1.3130, 14.6794
0.2902, -0.0050, 0.2067, 36.1985, 0.1679, 13.7786
0.2826, -0.0028, 0.1888, 38.1985, 6.5038, 18.7710
0.2938, -0.0018, 0.1952, 36.0458, 8.3359, 19.6031
0.2887, -0.0082, 0.1842, 37.3435, 3.8168, 18.6031
0.2428, -0.0140, 0.1849, 41.0916, 2.2748, 18.6107
0.2035, -0.0450, 0.1820, 36.2290, 5.7328, 14.3588
0.1791, -0.0560, 0.1854, 16.2214, 11.1069, 6.6183
0.1969, -0.0375, 0.1813, -1.5191, 15.8779, 6.6260
0.2313, 0.0155, 0.1881, -1.4885, 11.2214, 4.4351
0.2526, 0.0297, 0.1820, 2.2443, 1.0611, 2.7939
0.2643, 0.0194, 0.1678, 2.2748, -5.0534, 2.8092
0.2736, 0.0177, 0.1547, -0.8550, -4.0000, 1.5115
0.2714, 0.0238, 0.1500, -3.6183, -6.1679, -0.8473
0.2789, 0.0338, 0.1661, -3.4656, -3.2977, -1.5191
0.2719, 0.0392, 0.1605, -3.6870, 2.6489, 0.9542
0.2765, 0.0504, 0.1627, -2.9084, 2.3053, 1.3435
0.2692, 0.0338, 0.1639, -1.2824, -0.3817, 0.6794
0.2821, 0.0336, 0.1705, 1.1374, -4.4351, 2.2824
0.2921, 0.0255, 0.1505, 2.6031, -8.0992, -0.9618
0.2838, 0.0240, 0.1517, 2.4656, -9.3969, -0.0687
0.2841, 0.0272, 0.1349, 3.1527, -3.8931, 4.5573
0.2936, 0.0189, 0.1617, 6.1908, -8.0534, 5.6260
0.2782, 0.0255, 0.2003, 9.2748, -11.0916, 2.0153
0.2770, 0.0192, 0.2284, 11.9847, -8.3053, 5.0076
0.2777, 0.0367, 0.2662, 17.3206, -11.1298, 5.2672
0.2445, 0.0153, 0.2782, 18.0763, -16.1832, 7.4962
0.2316, 0.0262, 0.3502, 17.1527, -18.3511, 5.2748
0.2501, 0.0135, 0.3370, 12.3588, -15.1298, 3.7023
0.2721, 0.0179, 0.3507, 3.4656, -14.6794, -3.9237
0.2928, 0.0155, 0.3588, -1.7176, -13.8702, -4.7939
0.3029, -0.0055, 0.3551, -7.8550, -18.7405, -5.3740
0.3014, -0.0214, 0.3820, -8.7710, -20.6947, -3.6336
0.2770, -0.0460, 0.4274, -15.4656, -20.6031, -4.3817
0.2740, -0.0507, 0.4454, -23.2290, -20.4504, -8.3359
0.2772, -0.0275, 0.4784, -20.9313, -26.5267, -12.0305
0.3036, -0.0326, 0.5021, -20.3893, -31.9695, -15.2061
0.3258, -0.0494, 0.5021, -23.5725, -32.8855, -14.5420
0.3263, -0.0731, 0.4896, -26.8397, -31.4427, -12.3511
0.3297, -0.0924, 0.4738, -33.5878, -26.1908, -13.0611
0.3275, -0.0944, 0.4921, -42.8855, -17.1298, -14.5496
0.3163, -0.0826, 0.5223, -45.3206, -16.3282, -19.0076
0.3058, -0.0636, 0.5695, -40.1298, -14.7328, -19.3359
0.2560, -0.0731, 0.5673, -34.2137, -14.5802, -11.2214
0.2799, -0.0682, 0.4989, -29.6641, -13.7710, -14.0382
0.3026, -0.0719, 0.4403, -13.8626, -10.3130, -24.6260
0.3341, -0.0497, 0.4020, -1.1985, -6.3817, -34.8321
0.3580, -0.0739, 0.3346, 0.8626, -1.1221, -38.0305
0.3893, -0.0743, 0.2985, -6.6031, 5.5420, -44.9237
0.4076, -0.0394, 0.3143, -1.3893, -2.9542, -41.2366
0.4266, 0.0026, 0.2975, 7.1298, -4.3053, -30.3740
0.4327, -0.0375, 0.2423, 3.3435, -8.4275, -30.4275
0.4039, -0.1215, 0.1425, -2.0840, 4.1221, -20.7481
0.3834, -0.1400, 0.0768, -14.4427, 24.6336, -21.9847
0.3973, -0.0951, 0.1205, -7.2061, 3.1374, -33.7710
0.4010, -0.0736, 0.1757, -25.0153, -12.6565, -32.2672
0.4178, 0.0187, 0.2762, -49.5649, -15.1145, -27.6107
0.4220, 0.0475, 0.2721, -38.4122, -28.0382, -18.2977
0.4323, 0.0040, 0.2074, -32.2519, -30.5878, -17.9466
0.4642, -0.0490, 0.0846, -24.4886, -28.5878, -17.1221
0.4855, -0.1083, -0.0238, -6.3817, -26.4351, -20.5725
0.4913, -0.1503, 0.0077, -2.8855, -21.4656, -17.6489
0.4896, -0.1322, 0.0472, -15.6107, -12.9542, -7.8550
0.4955, -0.0387, 0.1302, -22.7863, -10.2595, 5.7252
0.4484, 0.0355, 0.2286, -20.2824, -16.3511, 16.8931
0.3781, -0.0048, 0.2633, -15.3817, -26.1298, 24.6260
0.3514, -0.0331, 0.2030, -9.5267, -29.8550, 24.8244
0.3895, -0.0997, 0.1302, -0.6412, -26.4809, 17.1756
0.4115, -0.1180, 0.0343, -0.7939, -12.9924, 5.1450
0.4396, -0.1500, 0.0416, 2.7634, -1.4351, -4.6718
0.4476, -0.1349, 0.0114, 12.3969, 7.0840, -4.2290
0.4855, -0.0548, 0.0248, 21.2672, 12.1603, -0.5115
0.5006, 0.0885, 0.0992, 29.2137, 13.5115, 6.3206
0.4777, 0.1146, 0.0763, 41.1756, 15.8321, 6.2061
0.4662, 0.0580, 0.0216, 51.7023, 25.6260, 5.7481
0.4769, -0.0052, -0.0446, 51.7939, 30.0382, -2.4427
0.4523, -0.0470, -0.0314, 41.7557, 36.6336, -17.0000
0.4630, -0.0299, -0.0184, 30.9008, 41.8550, -23.8015
0.4750, 0.0033, -0.0160, 27.3511, 35.7023, -22.0458
0.5013, 0.0026, -0.0358, 25.1985, 33.2061, -16.0382
0.5148, 0.0167, -0.0929, 21.9160, 32.3817, -7.0229
0.5092, 0.0272, -0.0834, 21.6641, 31.0000, -2.4427
0.4803, 0.0902, -0.0228, 23.5344, 27.1221, 0.2443
0.4325, 0.0580, 0.0118, 23.8397, 23.2443, 0.8244
0.3944, -0.0104, -0.0028, 25.0458, 19.8550, -10.0153
0.3434, -0.0502, -0.0023, 20.7023, 19.7557, -22.2137
0.3422, -0.0946, -0.0204, 6.5115, 22.7939, -33.0916
0.3607, -0.1044, -0.0179, -11.4656, 26.0229, -39.8855
0.3807, -0.0516, -0.0057, -16.5878, 25.7252, -35.8550
0.3917, -0.0365, -0.0179, -14.1221, 19.4427, -25.1832
0.3993, -0.0511, -0.0292, -14.2290, 15.4351, -12.0305
0.3810, -0.0626, -0.0038, -13.4198, 12.6489, -3.9237
0.3424, -0.0558, 0.0399, -5.4885, 8.4351, -2.6412
0.3217, -0.0531, 0.0609, -0.2061, 4.8855, -4.0763
0.3270, -0.0494, 0.0800, -0.9847, 5.3511, -4.0840
0.3297, -0.1097, 0.0245, -3.9237, 7.6794, -6.2901
0.3544, -0.1036, 0.0104, -4.6183, 8.8244, -7.7634
0.3615, -0.0892, 0.0382, -5.0305, 7.8855, -4.3740
0.3754, -0.0746, 0.0228, -6.0687, 6.8931, 0.8779
0.3910, -0.0453, 0.0260, -1.7634, 5.6260, 5.1908
0.3649, -0.0358, 0.0221, 5.4427, 5.1985, 8.0305
0.3688, -0.0592, 0.0160, 7.0000, 7.5725, 7.6260
0.3615, -0.0577, 0.0253, 6.8779, 8.7176, 6.9924
0.3607, -0.0721, 0.0267, 8.5115, 9.1985, 3.8855
0.3793, -0.0951, -0.0104, 9.0153, 9.1450, 3.4733
0.3910, -0.0668, -0.0026, 8.1069, 9.7252, 4.3206
0.3895, -0.0507, 0.0006, 10.5191, 10.4122, 3.8855
0.3729, -0.0345, -0.0167, 14.2977, 9.2061, 5.9695
0.3661, -0.0238, -0.0177, 16.2519, 10.5267, 6.7786
0.3483, -0.0092, -0.0243, 17.8015, 11.0458, 8.9466
0.3365, 0.0067, -0.0262, 15.1374, 11.8855, 11.1069
0.3519, 0.0170, -0.0358, 12.3664, 10.2443, 12.5954
0.3617, -0.0306, -0.0582, 7.0305, 8.2595, 13.8550
0.3976, -0.0677, -0.0944, 4.8779, 6.8855, 14.5267
0.4025, -0.0626, -0.1437, -1.1985, 7.1679, 13.0992
0.4523, -0.0223, -0.1542, -7.8473, 5.8015, 17.4275
0.4655, 0.0255, -0.1317, -17.4351, 9.3053, 12.8931
0.5016, 0.1559, -0.0345, -18.4504, 11.5420, 7.1298
0.4528, 0.2040, 0.0294, -4.1679, 1.7252, 26.1069
0.4227, 0.0858, 0.0138, -22.9695, 2.5420, 16.1832
0.4010, 0.0001, 0.0050, -35.0076, 8.2366, 9.8092
0.3397, -0.0839, -0.0846, -25.6947, 10.5573, -2.5344
0.3661, -0.1061, 0.0013, -8.7863, -2.9008, -4.8092
0.3475, -0.1080, 0.1102, 1.7557, -12.8626, -1.7405
0.3744, -0.1300, 0.1737, -5.1679, -17.1298, -0.9008
0.4432, -0.1136, 0.1527, -21.3588, -17.0153, 9.4046
0.4493, -0.0590, 0.0975, -27.6489, -17.0611, 14.0534
0.4117, -0.0179, 0.1298, -27.8321, -18.8550, 16.8397
0.4044, -0.0353, 0.1820, -24.3359, -20.6336, 15.7328
0.3822, -0.0316, 0.2164, -9.0534, -19.2748, 18.4427
0.3453, -0.1178, 0.2443, 5.6183, -13.4427, 14.4122
0.2943, -0.2157, 0.2296, 12.1221, -6.1985, 7.6107
0.2865, -0.2167, 0.2621, 16.7863, -1.3969, 3.5344
0.2833, -0.1361, 0.2318, 19.2901, -0.9084, 2.5725
0.2865, -0.0577, 0.2303, 16.8244, 1.2672, -3.1527
0.2811, -0.0148, 0.2518, 15.3893, 6.2672, -7.2290
0.3304, 0.0433, 0.2799, 20.7023, 6.0382, -7.4962
0.3666, -0.0421, 0.1876, 32.5496, 5.8321, -5.7939
0.4240, -0.1158, 0.1530, 33.9847, 13.3588, -4.9008
0.4449, -0.1442, 0.1012, 36.6794, 21.9313, -6.5038
0.4423, -0.1293, 0.1061, 40.4122, 20.1756, -6.6183
0.4337, -0.0385, 0.1644, 41.0611, 18.5954, -3.4809
0.3937, 0.0355, 0.1969, 33.1908, 21.5344, 3.5878
